bin,case,status_group,zip,in_outbreak_zip,community_board,nta,lat,lon,n_towers,n_active_towers,reg_age_days,n_samples,never_sampled,days_since_last_sample,n_samples_12mo,n_samples_24mo,median_gap_days,max_gap_days,overdue_90d,n_inspections,n_violations,n_citations,ever_violation,n_violation_types,days_since_last_inspection
1089325,0,,10027,0,,MN11,40.807608,-73.946242,8,8,3299,18,0,2,18,18,7,79,0,198,120,78,1,3,338
1020151,0,,10016,0,106,MN20,40.745221,-73.976921,1,1,3291,0,1,,0,0,,,1,13,9,4,1,3,412
1051850,0,,10029,0,111,MN33,40.789427,-73.947589,1,1,3291,1,0,332,1,1,,,1,31,21,0,1,3,385
1027156,0,,10019,0,104,MN15,40.76891,-73.992426,3,5,3250,11,0,13,11,11,28.0,57,0,42,29,22,1,3,506
1009482,0,,10011,0,102,MN23,40.733003,-73.995811,2,2,3962,4,0,8,4,4,19,85,0,67,58,44,1,3,203
1002119,0,,10013,0,101,MN24,40.719587,-74.008658,1,1,3245,0,1,,0,0,,,1,38,36,24,1,3,1660
1024801,0,,10019,0,105,MN17,40.761216,-73.984207,1,1,3228,0,1,,0,0,,,1,46,46,30,1,3,1875
1022568,0,,10018,0,105,MN17,40.75492,-73.986659,1,1,3209,0,1,,0,0,,,1,19,13,7,1,3,1175
1054675,0,,10035,0,111,MN34,40.803407,-73.935167,1,1,3205,0,1,,0,0,,,1,30,25,21,1,3,197
1090596,0,,10035,0,111,MN34,40.803355,-73.935037,1,1,3204,0,1,,0,0,,,1,41,34,27,1,3,197
1018157,0,,10016,0,105,MN21,40.742337,-73.983688,1,2,3179,0,1,,0,0,,,1,12,11,9,1,3,2376
1049854,0,,10028,1,108,MN32,40.773945,-73.951522,1,1,3121,0,1,,0,0,,,1,37,32,23,1,3,644
1076233,0,,10023,0,107,MN14,40.777577,-73.979228,1,1,3093,0,1,,0,0,,,1,9,1,1,1,1,142
1077349,0,,10001,0,,MN13,40.750533,-74.000235,2,2,3921,6,0,6,6,6,76,88,0,32,18,0,1,3,570
1084789,0,,10031,0,109,MN06,40.821377,-73.958099,1,1,3121,1,0,258,1,1,,,1,24,16,0,1,3,373
1090190,0,,10019,0,104,MN15,40.770524,-73.991945,1,1,3009,0,1,,0,0,,,1,13,5,2,1,2,836
1087167,0,,10279,0,101,MN24,40.712258,-74.007892,1,2,3086,0,1,,0,0,,,1,12,3,3,1,2,440
1046968,0,,10128,1,108,MN40,40.783294,-73.9586,1,1,2989,0,1,,0,0,,,1,0,0,0,0,0,
1055910,0,,10025,0,107,MN12,40.795963,-73.966841,1,1,2970,1,0,332,1,1,,,1,35,25,0,1,3,296
1001874,0,,10013,0,101,MN24,40.717331,-74.005061,2,2,2963,2,0,9,2,2,13,13,0,17,6,2,1,3,1070
1090115,0,,10038,0,1,MN25,40.709814,-74.00738,1,1,2943,0,1,,0,0,,,1,14,6,6,1,3,430
1090495,0,,10019,0,105,MN17,40.76376,-73.983799,1,1,2929,0,1,,0,0,,,1,9,0,0,0,0,836
1026057,0,,10019,0,104,MN15,40.76816,-73.984224,1,1,2928,0,1,,0,0,,,1,42,39,25,1,3,1000
1001652,0,,10007,0,101,MN24,40.716175,-74.006941,1,1,3013,0,1,,0,0,,,1,22,16,0,1,2,120
1068310,0,,10010,0,105,MN13,40.73954,-73.987467,1,1,2925,0,1,,0,0,,,1,21,19,14,1,3,841
1071989,0,,10022,0,106,MN19,40.758173,-73.964676,3,3,3963,9,0,3,9,9,13.0,261,0,97,70,48,1,3,220
1090524,0,,10022,0,106,MN19,40.756303,-73.97194,1,1,3032,0,1,,0,0,,,1,8,2,2,1,1,196
1007816,0,,10013,0,102,MN24,40.725612,-74.003976,2,2,2869,0,1,,0,0,,,1,53,45,34,1,3,832
1076841,0,,10028,1,108,MN32,40.773306,-73.952862,2,2,3300,3,0,22,3,3,132.5,219,0,30,22,12,1,2,513
1050880,0,,10028,1,108,MN32,40.772401,-73.94879,1,1,2803,0,1,,0,0,,,1,26,16,11,1,3,667
1081826,0,,10031,0,109,MN04,40.828609,-73.943847,1,1,3961,1,0,332,1,1,,,1,36,25,0,1,3,360
1053496,0,,10027,0,110,MN11,40.807433,-73.944674,2,2,2572,0,1,,0,0,,,1,20,16,12,1,3,2078
1089723,0,,10023,0,07,MN14,40.773366,-73.990772,1,1,2568,0,1,,0,0,,,1,8,0,0,0,0,542
1046856,0,,10128,1,,MN40,40.781124,-73.957934,1,1,2537,0,1,,0,0,,,1,24,18,12,1,3,140
1001035,0,,10006,0,101,MN25,40.708723,-74.012332,2,2,3958,2,0,21,2,2,28,28,0,70,51,0,1,3,288
1083498,0,,10012,0,102,MN24,40.722565,-73.999206,1,1,2439,0,1,,0,0,,,1,8,4,2,1,2,1542
1087080,0,,10004,0,101,MN25,40.705129,-74.015585,3,5,3937,7,0,7,7,7,24.5,238,0,75,49,33,1,3,241
1020387,0,,10003,0,,MN21,40.732414,-73.984542,1,1,3972,0,1,,0,0,,,1,17,5,4,1,2,1004
1000855,0,,10004,0,101,MN25,40.704463,-74.009406,1,2,2263,0,1,,0,0,,,1,39,33,19,1,3,834
1085726,0,,10018,0,104,MN13,40.753671,-73.992391,1,1,2227,0,1,,0,0,,,1,9,4,4,1,2,343
1009751,0,,10014,0,102,MN24,40.727259,-74.006588,1,1,2151,0,1,,0,0,,,1,6,0,0,0,0,1072
1016242,0,,10010,0,,MN13,40.74002,-73.989138,1,1,2149,0,1,,0,0,,,1,13,10,10,1,3,777
1017592,0,,10016,0,106,MN20,40.750645,-73.980052,1,1,2130,0,1,,0,0,,,1,10,2,2,1,2,239
1028241,0,,10023,0,107,MN14,40.773297,-73.978904,1,1,2081,0,1,,0,0,,,1,7,0,0,0,0,154
1009749,0,,10014,0,102,MN24,40.727179,-74.005939,1,1,2036,0,1,,0,0,,,1,11,9,3,1,2,941
1088815,0,,10038,0,101,MN25,40.707086,-74.006243,1,2,1799,1,0,329,1,1,,,1,7,0,0,0,0,700
1089853,0,,10029,0,111,MN33,40.791519,-73.948905,1,1,1765,0,1,,0,0,,,1,21,16,12,1,3,237
1016145,0,,10003,0,105,MN13,40.738685,-73.99165,6,6,3958,4,0,3,4,4,63,237,0,121,92,67,1,3,230
1038564,0,,10022,0,106,MN19,40.757946,-73.968073,1,2,1703,0,1,,0,0,,,1,6,0,0,0,0,1017
1035366,0,,10017,0,105,MN17,40.75499,-73.979769,2,2,3969,5,0,6,5,5,33.0,264,0,23,15,14,1,3,639
1047674,1,A_doh0710_complete,10028,1,108,MN40,40.778048,-73.956224,2,2,3969,3,0,6,3,3,28.5,29,0,53,36,25,1,3,135
1036888,0,,10022,0,106,MN19,40.760817,-73.968905,2,4,3955,8,0,21,8,8,41,70,0,31,17,12,1,3,230
1007156,0,,10012,0,,MN24,40.720547,-73.995628,1,1,1564,0,1,,0,0,,,1,23,18,0,1,3,834
1046958,0,,10128,1,,MN40,40.782488,-73.957276,1,1,3955,0,1,,0,0,,,1,35,27,20,1,3,1185
1024811,0,,10019,0,,MN17,40.761766,-73.983294,2,2,3972,1,0,17,1,1,,,0,39,31,22,1,3,409
1024926,0,,10036,0,104,MN15,40.757654,-73.990832,1,1,1368,0,1,,0,0,,,1,95,87,58,1,3,2578
1030902,0,,10024,0,107,MN12,40.783552,-73.981721,1,1,1381,0,1,,0,0,,,1,9,8,4,1,3,443
1015898,0,,10018,0,,MN17,40.749442,-73.984275,1,1,1268,0,1,,0,0,,,1,13,8,3,1,2,763
1043873,0,,10065,0,108,MN31,40.765056,-73.961474,1,2,1198,0,1,,0,0,,,1,18,13,9,1,3,1184
1091653,0,,10022,0,105,MN19,40.759975,-73.970898,1,1,1128,0,1,,0,0,,,1,2,0,0,0,0,917
1091666,0,,10016,0,106,MN20,40.745874,-73.977996,1,1,1079,0,1,,0,0,,,1,2,0,0,0,0,1060
1002140,0,,10013,0,101,MN24,40.719848,-74.00859,1,1,1050,0,1,,0,0,,,1,7,7,4,1,3,234
1000006,0,,10004,0,101,MN25,40.702105,-74.011249,1,1,1038,0,1,,0,0,,,1,5,5,3,1,2,238
1022564,0,,10036,0,105,MN17,40.754453,-73.985292,2,2,3958,7,0,9,7,7,55.5,87,0,19,12,9,1,3,591
1087557,0,,10012,0,102,MN24,40.724067,-74.000119,1,1,3964,0,1,,0,0,,,1,36,30,20,1,3,496
1044178,0,,10075,1,108,MN31,40.773925,-73.956483,1,1,751,0,1,,0,0,,,1,36,29,20,1,3,224
1029777,0,,10023,0,107,MN14,40.777448,-73.981015,1,1,430,0,1,,0,0,,,1,4,4,4,1,2,268
1013977,0,,10011,0,104,MN13,40.741976,-73.998221,2,2,3937,4,0,20,4,4,83,210,0,50,40,22,1,3,750
1034206,0,,10036,0,105,MN17,40.754573,-73.981379,1,1,3941,0,1,,0,0,,,1,24,17,9,1,3,393
1027193,0,,10023,0,107,MN14,40.769507,-73.982122,1,1,3944,0,1,,0,0,,,1,16,8,4,1,2,465
1000029,0,,10004,0,101,MN25,40.704111,-74.013186,3,3,3460,6,0,23,6,6,64,113,0,46,31,17,1,3,499
1035713,0,,10022,0,105,MN17,40.758798,-73.972812,3,3,3726,1,0,44,1,1,,,0,51,26,18,1,3,486
1022610,0,,10036,0,,MN17,40.756771,-73.985638,3,4,3964,8,0,28,8,8,39,81,0,47,29,19,1,3,511
1054488,0,,10035,0,,MN34,40.805002,-73.937344,1,1,3941,1,0,23,1,1,,,0,54,50,34,1,3,335
1001412,0,,10007,0,101,MN24,40.713757,-74.010356,1,2,3947,0,1,,0,0,,,1,68,55,34,1,3,248
1078964,0,,10004,0,101,MN25,40.704049,-74.010153,1,1,3450,1,0,268,1,1,,,1,39,34,18,1,3,597
1091002,0,,10038,0,101,MN25,40.711042,-74.006298,1,1,1156,1,0,280,1,1,,,1,3,2,0,1,1,574
1004715,0,,10009,0,,MN28,40.724681,-73.978974,1,1,3926,1,0,9,1,1,,,0,27,21,13,1,3,441
1014774,0,,10010,0,104,MN13,40.741713,-73.993678,4,4,3963,9,0,3,9,9,23.0,137,0,124,100,64,1,3,1128
1087839,0,,10023,0,,MN14,40.76986,-73.981393,2,2,3944,1,0,14,1,1,,,0,45,32,20,1,3,514
1008212,0,,10012,0,102,MN23,40.726158,-73.996136,2,2,3965,4,0,19,4,4,8,18,0,92,63,47,1,3,723
1018910,0,,10016,0,106,MN20,40.746591,-73.977498,1,1,3950,1,0,23,1,1,,,0,30,20,14,1,3,168
1001019,0,,10005,0,101,MN25,40.706832,-74.010218,1,1,3972,1,0,323,1,1,,,1,22,16,13,1,3,391
1017858,0,,10003,0,,MN21,40.736452,-73.987316,1,1,3957,1,0,8,1,1,,,0,45,41,26,1,3,1105
1008024,0,,10012,0,,MN24,40.726657,-74.000736,1,1,3942,1,0,296,1,1,,,1,39,30,23,1,3,205
1024991,0,,10036,0,104,MN15,40.758688,-73.988738,1,1,3950,0,1,,0,0,,,1,48,34,26,1,3,730
1005350,0,,10002,0,103,MN27,40.721307,-73.988062,1,1,3521,0,1,,0,0,,,1,6,5,4,1,3,618
1022563,0,,10018,0,105,MN17,40.754604,-73.986761,2,2,3957,1,0,7,1,1,,,0,64,53,34,1,3,527
1088997,0,,10036,0,104,MN15,40.758993,-73.992207,1,1,3888,0,1,,0,0,,,1,56,55,33,1,3,206
1036878,0,,10022,0,,MN19,40.760009,-73.968509,1,1,3963,1,0,10,1,1,,,0,17,6,4,1,3,610
1048117,0,,10128,1,108,MN40,40.781286,-73.953828,1,1,3957,1,0,9,1,1,,,0,37,32,19,1,3,148
1087506,0,,10019,0,104,MN15,40.766341,-73.98795,2,2,3955,1,0,316,1,1,,,1,36,28,22,1,3,440
1082813,0,,10280,0,101,MN25,40.70803,-74.017656,1,1,3963,1,0,343,1,1,,,1,29,21,14,1,3,358
1034233,0,,10036,0,105,MN17,40.755816,-73.980491,1,1,2590,1,0,8,1,1,,,0,18,15,13,1,3,211
1042771,0,,10021,0,108,MN40,40.770156,-73.963724,1,1,3965,1,0,15,1,1,,,0,16,10,8,1,3,420
1005539,0,,10002,0,103,MN27,40.72313,-73.989303,1,1,3956,1,0,8,1,1,,,0,29,22,13,1,3,1058
1013849,0,,,0,,MN13,40.741426,-73.999654,1,1,3961,1,0,17,1,1,,,0,15,7,5,1,3,148
1053899,0,,10037,0,110,MN03,40.814351,-73.940658,4,8,3968,5,0,3,5,5,48.0,133,0,116,88,0,1,3,337
1042369,0,,10065,0,108,MN40,40.764884,-73.96416,2,2,3957,1,0,15,1,1,,,0,38,30,22,1,3,512
1035430,0,,10017,0,105,MN17,40.757433,-73.977989,1,1,3950,1,0,274,1,1,,,1,25,16,11,1,3,924
1041265,0,,10065,0,108,MN40,40.768732,-73.965562,1,1,3249,0,1,,0,0,,,1,28,22,13,1,3,139
1001009,0,,10005,0,101,MN25,40.706599,-74.008404,2,2,3964,2,0,9,2,2,28,28,0,73,59,41,1,3,205
1015262,0,,10018,0,105,MN17,40.752606,-73.987389,1,1,3949,0,1,,0,0,,,1,19,14,10,1,3,409
1026907,0,,10036,0,104,MN13,40.75991,-73.996192,1,1,3962,0,1,,0,0,,,1,34,29,22,1,3,204
1001356,0,,10038,0,101,MN25,40.711863,-74.00641,1,1,3955,1,0,280,1,1,,,1,30,26,13,1,3,798
1063300,0,,10032,0,112,MN36,40.83609,-73.947754,1,2,3958,0,1,,0,0,,,1,33,23,14,1,3,360
1015244,0,,10018,0,105,MN17,40.752041,-73.987505,2,2,3965,6,0,20,6,6,44,89,0,34,21,16,1,3,545
1007824,0,,10013,0,102,MN24,40.725576,-74.004737,3,3,2799,7,0,17,7,7,70.0,83,0,30,16,11,1,3,637
1022637,0,,10036,0,,MN17,40.757446,-73.983818,1,1,3961,1,0,287,1,1,,,1,30,27,21,1,3,707
1017197,0,,10016,0,,MN20,40.749801,-73.981124,1,1,3956,1,0,30,1,1,,,0,9,0,0,0,0,456
1087126,0,,10065,0,,MN31,40.76119,-73.95676,2,7,3970,3,0,43,3,3,142.5,231,0,78,65,37,1,3,448
1036867,0,,10022,0,105,MN19,40.760694,-73.970671,3,3,3524,1,0,21,1,1,,,0,33,6,6,1,2,484
1014444,0,,10018,0,,MN17,40.752583,-73.989833,1,1,3955,1,0,22,1,1,,,0,15,10,7,1,3,209
1019821,0,,,0,,MN20,40.740198,-73.981737,2,2,3963,3,0,3,3,3,20.0,28,0,77,54,38,1,3,234
1081960,0,,10002,0,103,MN27,40.713699,-73.99434,2,2,3198,3,0,28,3,3,150.0,295,0,181,168,51,1,3,342
1014716,0,,10011,0,104,MN13,40.740332,-73.996128,4,4,3955,6,0,22,6,6,82,86,0,55,23,13,1,3,1204
1007567,0,,10012,0,102,MN24,40.723902,-73.998048,1,1,3963,0,1,,0,0,,,1,36,28,18,1,3,469
1036464,0,,10022,0,106,MN19,40.757604,-73.971145,1,1,3958,1,0,30,1,1,,,0,19,11,7,1,3,197
1085936,0,,10026,0,110,MN11,40.802352,-73.949424,1,1,3941,1,0,21,1,1,,,0,35,29,21,1,3,1204
1034215,0,,10036,0,105,MN17,40.755248,-73.981086,1,1,3958,1,0,30,1,1,,,0,26,19,14,1,3,212
1069579,0,,10016,0,,MN20,40.738154,-73.976572,2,2,3944,1,0,329,1,1,,,1,49,36,0,1,3,301
1083181,0,,10017,0,105,MN20,40.7518,-73.976944,1,1,3963,1,0,15,1,1,,,0,20,10,5,1,3,181
1034238,0,,10036,0,105,MN17,40.756234,-73.98148,1,1,3517,1,0,295,1,1,,,1,39,38,28,1,3,595
1067542,0,,10014,0,,MN23,40.735569,-74.001959,1,1,3950,1,0,21,1,1,,,0,8,1,1,1,1,350
1087143,0,,10035,0,111,MN34,40.804128,-73.936828,1,1,2452,1,0,21,1,1,,,0,8,0,0,0,0,337
1013879,0,,10011,0,104,MN13,40.741372,-73.998607,1,1,3600,0,1,,0,0,,,1,44,42,0,1,3,1085
1087122,0,,10019,0,,MN15,40.767578,-73.990166,1,1,3950,1,0,23,1,1,,,0,29,25,17,1,3,178
1089275,0,,10044,0,,MN31,40.763024,-73.949577,1,1,3207,1,0,339,1,1,,,1,28,23,17,1,3,365
1000832,0,,10004,0,,MN25,40.705069,-74.009233,1,1,3959,0,1,,0,0,,,1,15,7,5,1,3,1255
1041472,0,,10021,0,,MN40,40.772269,-73.964795,1,1,3942,0,1,,0,0,,,1,17,10,6,1,3,496
1054629,0,,10035,0,,MN34,40.801531,-73.935371,2,2,3970,3,0,2,3,3,158.0,311,0,20,8,6,1,3,447
1016081,0,,10003,0,105,MN13,40.737573,-73.992458,1,1,2675,0,1,,0,0,,,1,29,22,17,1,3,850
1006102,0,,10003,0,103,MN22,40.723501,-73.988989,1,1,3222,1,0,35,1,1,,,0,33,31,21,1,3,688
1082185,0,,10075,1,108,MN40,40.774171,-73.961148,3,6,3303,3,0,198,3,3,53.0,91,1,57,23,11,1,3,134
1035370,0,,10017,0,105,MN17,40.754191,-73.978275,1,1,3936,1,0,330,1,1,,,1,8,4,4,1,2,1255
1000820,0,,10004,0,101,MN25,40.705682,-74.011455,2,2,3533,3,0,10,3,3,142.5,254,0,26,8,5,1,2,505
1091871,1,E_unregistered_complete,10028,1,108,MN32,40.77576,-73.952817,1,1,-7,0,1,,0,0,,,1,0,0,0,0,0,
1007238,0,,10012,0,102,MN24,40.722741,-73.999033,2,3,3969,9,0,3,9,9,36.0,84,0,102,82,62,1,3,267
1014408,0,,10123,0,,MN17,40.75143,-73.990775,1,1,3954,0,1,,0,0,,,1,63,61,44,1,3,633
1000801,0,,10006,0,101,MN25,40.707625,-74.013068,1,1,1191,1,0,290,1,1,,,1,7,4,4,1,2,196
1046688,0,,10028,1,,MN40,40.778485,-73.961799,1,1,3956,1,0,309,1,1,,,1,15,7,5,1,3,1318
1016062,0,,10003,0,105,MN13,40.735852,-73.993245,2,2,3944,0,1,,0,0,,,1,60,41,27,1,3,209
1038921,0,,10017,0,106,MN19,40.753041,-73.966772,1,1,1882,1,0,30,1,1,,,0,0,0,0,0,0,
1002718,0,,10013,0,101,MN24,40.719483,-74.002031,1,1,3632,1,0,268,1,1,,,1,26,22,18,1,3,1014
1051738,0,,10029,0,111,MN33,40.786136,-73.948646,1,1,3895,1,0,13,1,1,,,0,16,12,8,1,3,1253
1035347,0,,10017,0,105,MN17,40.753972,-73.979997,3,5,3969,3,0,308,3,3,17.5,21,1,19,1,1,1,1,1255
1009373,0,,10003,0,,MN23,40.734731,-73.994061,2,2,3968,3,0,22,3,3,132.5,259,0,44,27,18,1,3,227
1018473,0,,10016,0,105,MN20,40.745249,-73.98057,4,4,3936,7,0,8,7,7,55.0,85,0,72,44,36,1,3,1042
1015859,0,,10001,0,105,MN17,40.749419,-73.986931,4,10,3956,4,0,16,4,4,84,153,0,116,94,65,1,3,723
1089386,0,,10036,0,104,MN15,40.762265,-73.995805,4,4,3956,7,0,20,7,7,23.5,148,0,76,54,42,1,3,737
1088323,0,,10013,0,,MN27,40.715126,-73.999416,1,1,3935,1,0,23,1,1,,,0,26,20,12,1,3,280
1023759,0,,10019,0,,MN17,40.766055,-73.977936,1,2,3968,1,0,30,1,1,,,0,14,5,4,1,2,148
1035394,0,,10017,0,105,MN17,40.755039,-73.977654,1,1,3962,1,0,322,1,1,,,1,18,12,9,1,3,871
1036904,0,,10022,0,105,MN19,40.761048,-73.969411,2,3,3955,3,0,296,3,3,21.0,22,1,43,33,28,1,3,462
1090106,0,,10065,0,108,MN31,40.761938,-73.961667,1,1,3611,1,0,7,1,1,,,0,27,21,13,1,3,366
1018537,0,,10016,0,,MN20,40.746864,-73.979144,1,1,3956,0,1,,0,0,,,1,12,1,1,1,1,225
1030308,0,,10019,0,,MN14,40.771099,-73.988274,1,1,3957,0,1,,0,0,,,1,17,5,5,1,2,611
1038464,0,,10022,0,106,MN19,40.756681,-73.970127,1,1,3948,1,0,283,1,1,,,1,20,12,8,1,3,325
1003115,0,,10013,0,,MN24,40.717788,-73.995916,1,1,3913,0,1,,0,0,,,1,34,29,19,1,3,721
1032118,0,,10024,0,107,MN12,40.78494,-73.974546,1,1,3585,1,0,295,1,1,,,1,21,16,0,1,3,234
1044129,1,C_added_complete,10075,1,108,MN31,40.773445,-73.957462,2,2,3957,4,0,9,4,4,14,42,0,66,50,36,1,3,563
1024808,0,,10019,0,,MN17,40.76228,-73.98577,1,1,3955,1,0,22,1,1,,,0,28,25,16,1,3,392
1045215,0,,10075,1,108,MN31,40.772121,-73.954325,1,1,3179,1,0,57,1,1,,,0,21,16,10,1,3,491
1009090,0,,10003,0,,MN23,40.731677,-73.994061,1,1,3958,1,0,23,1,1,,,0,33,26,18,1,3,562
1077812,0,,10002,0,103,MN27,40.712961,-73.995008,1,1,2024,0,1,,0,0,,,1,6,2,2,1,2,457
1034491,0,,,0,,MN17,40.757637,-73.979545,1,1,689,1,0,10,1,1,,,0,28,26,18,1,3,197
1014981,0,,,0,,MN13,40.744193,-73.993201,2,2,3944,1,0,2,1,1,,,0,40,24,17,1,3,737
1041297,0,,10021,0,,MN40,40.770244,-73.966843,1,1,3948,0,1,,0,0,,,1,21,16,10,1,3,875
1034531,0,,10019,0,,MN17,40.760843,-73.976255,2,2,3962,3,0,14,3,3,157.5,286,0,23,14,9,1,3,1049
1063381,0,,10032,0,112,MN36,40.842565,-73.942097,1,1,3961,1,0,332,1,1,,,1,19,9,0,1,3,309
1088581,0,,10017,0,,MN17,40.755397,-73.978101,1,1,3961,1,0,9,1,1,,,0,38,34,19,1,3,192
1087278,0,,10013,0,102,MN24,40.717704,-73.996681,1,1,2613,1,0,17,1,1,,,0,30,22,15,1,3,497
1016061,0,,10003,0,105,MN13,40.736097,-73.993534,2,2,3968,6,0,8,6,6,86,90,0,48,30,17,1,3,211
1050233,0,,10128,1,,MN32,40.781351,-73.948841,1,1,3934,1,0,268,1,1,,,1,38,33,23,1,3,820
1016132,0,,10003,0,105,MN13,40.737565,-73.989618,1,1,3354,1,0,34,1,1,,,0,52,46,28,1,3,1529
1015000,0,,10001,0,,MN13,40.745546,-73.994161,3,3,3970,3,0,30,3,3,142.5,195,0,81,47,33,1,3,181
1043930,0,,10021,0,108,MN31,40.768574,-73.959974,1,1,3517,1,0,301,1,1,,,1,29,26,16,1,3,203
1059515,0,,10027,0,109,MN09,40.809534,-73.959057,1,1,3515,1,0,21,1,1,,,0,34,25,17,1,3,175
1078242,0,,10014,0,,MN23,40.733927,-74.006618,1,1,3949,0,1,,0,0,,,1,24,18,12,1,3,421
1043163,0,,10021,0,,MN40,40.772943,-73.960762,1,1,3950,1,0,22,1,1,,,0,18,12,10,1,3,563
1081135,0,,,0,,MN17,40.763244,-73.975727,2,2,3936,0,1,,0,0,,,1,53,47,29,1,3,525
1030903,0,,10024,0,107,MN12,40.783527,-73.980219,1,1,3961,1,0,14,1,1,,,0,21,15,11,1,3,882
1001201,0,,10038,0,101,MN25,40.709815,-74.008119,1,1,2901,1,0,9,1,1,,,0,7,1,1,1,1,433
1087503,0,,10014,0,102,MN23,40.735358,-74.006899,1,1,3943,1,0,22,1,1,,,0,28,24,15,1,3,415
1001410,0,,10007,0,101,MN24,40.714105,-74.009548,1,1,3947,0,1,,0,0,,,1,20,15,9,1,3,366
1051044,0,,10075,1,,MN32,40.771637,-73.948307,1,1,3941,1,0,317,1,1,,,1,31,25,18,1,3,406
1034522,0,,10019,0,105,MN17,40.762096,-73.978803,3,4,3968,8,0,2,8,8,28,90,0,29,14,12,1,2,526
1015234,0,,10018,0,,MN17,40.751935,-73.98945,1,1,3943,0,1,,0,0,,,1,19,12,8,1,3,1168
1084710,0,,,0,,MN21,40.737802,-73.980049,1,1,3929,1,0,240,1,1,,,1,26,18,13,1,3,584
1045974,0,,10075,1,108,MN31,40.770866,-73.953315,1,1,3962,1,0,34,1,1,,,0,27,21,14,1,3,435
1034256,0,,10036,0,,MN17,40.75629,-73.980231,1,2,3958,1,0,22,1,1,,,0,18,14,7,1,3,464
1000793,0,,10006,0,,MN25,40.708074,-74.01485,1,1,3948,1,0,7,1,1,,,0,42,36,25,1,3,196
1018510,0,,10016,0,,MN20,40.746151,-73.979609,1,1,3930,1,0,30,1,1,,,0,25,18,12,1,3,625
1038594,0,,10022,0,,MN19,40.75963,-73.966798,1,1,3958,0,1,,0,0,,,1,36,30,20,1,3,219
1013848,0,,10011,0,104,MN13,40.741059,-73.999682,1,1,3961,1,0,17,1,1,,,0,17,7,5,1,3,141
1083725,0,,10019,0,,MN17,40.764804,-73.97947,1,1,3962,0,1,,0,0,,,1,36,31,22,1,3,776
1043511,0,,10022,0,108,MN31,40.761969,-73.965627,1,1,3347,1,0,330,1,1,,,1,51,50,38,1,3,588
1044853,0,,10021,0,,MN31,40.76768,-73.958758,1,1,3954,1,0,21,1,1,,,0,48,40,29,1,3,596
1038908,0,,10017,0,106,MN19,40.752353,-73.968404,1,1,3969,0,1,,0,0,,,1,19,11,8,1,3,188
1009636,0,,10011,0,102,MN23,40.736078,-73.995969,1,1,3779,0,1,,0,0,,,1,22,14,9,1,3,1092
1081307,1,C_added_complete,10128,1,108,MN32,40.780481,-73.946119,2,2,3970,3,0,35,3,3,150.5,210,0,49,32,22,1,3,954
1028458,0,,10023,0,,MN14,40.774012,-73.978139,1,1,3964,0,1,,0,0,,,1,19,11,8,1,3,493
1015393,0,,10011,0,105,MN13,40.737417,-73.992599,3,3,3510,8,0,22,8,8,31,70,0,59,36,26,1,3,273
1060788,0,,10039,0,,MN03,40.822708,-73.942736,2,3,3956,1,0,49,1,1,,,0,59,43,32,1,3,338
1024747,0,,10036,0,,MN17,40.759955,-73.986983,1,1,3957,1,0,279,1,1,,,1,27,21,13,1,3,442
1024739,0,,10036,0,,MN17,40.759178,-73.985919,1,1,3957,1,0,279,1,1,,,1,18,11,7,1,3,442
1048495,0,,10128,1,,MN40,40.785697,-73.951279,2,2,3775,4,0,58,4,4,72,87,0,46,40,30,1,3,750
1001531,0,,10013,0,,MN24,40.716739,-74.009415,2,2,3964,4,0,8,4,4,51,208,0,56,40,28,1,3,202
1075702,0,,10007,0,,MN25,40.711209,-74.010219,2,2,3970,5,0,24,5,5,24.5,244,0,62,56,40,1,3,623
1001241,0,,10007,0,,MN24,40.711991,-74.008653,7,10,3956,1,0,23,1,1,,,0,275,247,151,1,3,659
1001249,0,,10038,0,101,MN25,40.711501,-74.007679,2,2,3909,2,0,261,2,2,21,21,1,75,62,46,1,3,206
1077930,0,,10011,0,,MN23,40.73561,-73.995594,1,1,3944,0,1,,0,0,,,1,24,16,13,1,3,713
1052058,0,,10029,0,111,MN33,40.793392,-73.94695,2,2,3964,5,0,20,5,5,42.0,211,0,31,16,10,1,3,385
1078980,0,,10038,0,,MN25,40.707805,-74.002463,1,1,-13,0,1,,0,0,,,1,22,17,12,1,3,1443
1002844,0,,10013,0,101,MN24,40.722194,-74.008204,1,1,3964,1,0,289,1,1,,,1,12,7,5,1,3,605
1048053,0,,10128,1,108,MN40,40.779589,-73.953435,1,1,3731,0,1,,0,0,,,1,40,40,32,1,3,139
1051477,0,,10029,0,111,MN33,40.788433,-73.953288,1,1,-12,0,1,,0,0,,,1,0,0,0,0,0,
1029760,0,,10023,0,,MN14,40.776376,-73.979806,1,1,3948,0,1,,0,0,,,1,39,33,20,1,3,113
1032052,0,,10024,0,,MN12,40.783733,-73.974654,1,1,3948,0,1,,0,0,,,1,40,33,24,1,3,113
1017117,0,,10016,0,105,MN20,40.749246,-73.983954,1,1,3958,0,1,,0,0,,,1,13,9,7,1,3,847
1019633,0,,10010,0,,MN21,40.737678,-73.983542,1,1,3955,0,1,,0,0,,,1,12,4,0,1,1,1057
1077845,0,,10023,0,,MN14,40.770898,-73.987797,1,1,3955,0,1,,0,0,,,1,46,40,29,1,3,1014
